Pavadinimas,Metai,Kėbulo tipas,Kaina,Kuras,Pavarų dėžė,Variklis,Rida,Miestas,Nuoroda
Skoda Kodiaq,2023-03,Visureigis / Krosoveris,25 900 €,Benzinas,Automatinė,"1.5 l., 110 kW",78 000 km,Vilnius,https://autoplius.lt/skelbimai/skoda-kodiaq-1-5-l-visureigis-krosoveris-2023-benzinas-29987073.html
Skoda Superb,2022-02,Universalas,25 550 €,Benzinas / elektra,Automatinė,"1.4 l., 115 kW",127 710 km,Vilnius,https://autoplius.lt/skelbimai/skoda-superb-1-4-l-universalas-2022-benzinas-elektra-29970501.html
Skoda Karoq,2026-02,Visureigis / Krosoveris,25 300 €,Benzinas,Mechaninė,"1.0 l., 85 kW",10 km,Vilnius,https://autoplius.lt/skelbimai/skoda-karoq-1-0-l-visureigis-krosoveris-2026-benzinas-30063747.html
Skoda Kamiq,2026,Visureigis / Krosoveris,"25 620 €
28 740 €",Benzinas,Automatinė,"1.0 l., 85 kW",10 km,Klaipėda,https://autoplius.lt/skelbimai/skoda-kamiq-1-0-l-visureigis-krosoveris-2026-benzinas-29938235.html
Skoda Superb,2022-11,Universalas,26 650 €,Benzinas / elektra,Automatinė,160 kW,87 400 km,Vilnius,https://autoplius.lt/skelbimai/skoda-superb-universalas-2022-benzinas-elektra-30056585.html
Skoda Enyaq,2023-09,Vienatūris,26 000 €,Elektra,Automatinė,132 kW,11 601 km,Vilnius,https://autoplius.lt/skelbimai/skoda-enyaq-vienaturis-2023-elektra-30063843.html
Skoda Kodiaq,2020-11,Visureigis / Krosoveris,26 500 €,Dyzelinas,Automatinė,"2.0 l., 177 kW",188 500 km,Klaipėda,https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-visureigis-krosoveris-2020-dyzelinas-29992615.html
Skoda Kodiaq,2022-09,Visureigis / Krosoveris,26 900 €,Dyzelinas,Automatinė,"2.0 l., 147 kW",210 000 km,Tauragė,https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-visureigis-krosoveris-2022-dyzelinas-30035899.html
Skoda Kodiaq,2022-10,Visureigis / Krosoveris,26 500 €,Dyzelinas,Automatinė,"2.0 l., 147 kW",197 700 km,Šiauliai,https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-visureigis-krosoveris-2022-dyzelinas-30076397.html
Skoda Kodiaq,2022-08,Vienatūris,26 900 €,Dyzelinas,Automatinė,"2.0 l., 1100 kW",175 620 km,Klaipėda,https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-vienaturis-2022-dyzelinas-29633389.html
Skoda Kodiaq,2020-12,Visureigis / Krosoveris,26 700 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",184 350 km,Vilnius,https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-visureigis-krosoveris-2020-dyzelinas-29837712.html
Skoda Kodiaq,2022-12,Visureigis / Krosoveris,26 800 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",157 000 km,Kaunas,https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-visureigis-krosoveris-2022-dyzelinas-29871000.html
Skoda Kodiaq,2021-10,Visureigis / Krosoveris,26 608 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",177 721 km,Šiauliai,https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-visureigis-krosoveris-2021-dyzelinas-29991523.html
Skoda Karoq,2024-06,Visureigis / Krosoveris,26 500 €,Benzinas,Automatinė,"1.5 l., 110 kW",37 600 km,Ukmergė,https://autoplius.lt/skelbimai/skoda-karoq-1-5-l-visureigis-krosoveris-2024-benzinas-30052841.html
Skoda Kodiaq,2023-04,Visureigis / Krosoveris,26 250 €,Benzinas,Automatinė,"1.5 l., 110 kW",99 742 km,Vilnius,https://autoplius.lt/skelbimai/skoda-kodiaq-1-5-l-visureigis-krosoveris-2023-benzinas-30020291.html
Skoda Kodiaq,2022-01,Visureigis / Krosoveris,26 983 €,Benzinas,Automatinė,"1.5 l., 110 kW",206 246 km,Šiauliai,https://autoplius.lt/skelbimai/skoda-kodiaq-1-5-l-visureigis-krosoveris-2022-benzinas-30038649.html
Skoda Kamiq,2026,Visureigis / Krosoveris,"26 940 €
31 090 €",Benzinas,Automatinė,"1.0 l., 85 kW",1 km,Šiauliai,https://autoplius.lt/skelbimai/skoda-kamiq-1-0-l-visureigis-krosoveris-2026-benzinas-29821709.html
Skoda Kamiq,2025-12,Hečbekas,26 699 €,Benzinas,Automatinė,"1.0 l., 85 kW",6 000 km,Vilnius,https://autoplius.lt/skelbimai/skoda-kamiq-1-0-l-hecbekas-2025-benzinas-29687529.html
Skoda Octavia,2023-06,Hečbekas,27 700 €,Benzinas,Automatinė,"2.0 l., 180 kW",83 000 km,Klaipėda,https://autoplius.lt/skelbimai/skoda-octavia-2-0-l-hecbekas-2023-benzinas-28662135.html
Skoda Kodiaq,2023-01,Visureigis / Krosoveris,27 800 €,Dyzelinas,Automatinė,"2.0 l., 147 kW",166 000 km,Kaunas,https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-visureigis-krosoveris-2023-dyzelinas-28998099.html
Skoda Kodiaq,2021-07,Visureigis / Krosoveris,27 500 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",163 600 km,Vilnius,https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-visureigis-krosoveris-2021-dyzelinas-29473668.html
Skoda Superb,2023-03,Hečbekas,27 900 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",91 500 km,Vilnius,https://autoplius.lt/skelbimai/skoda-superb-2-0-l-hecbekas-2023-dyzelinas-29559979.html
Skoda Kodiaq,2022-10,Visureigis / Krosoveris,27 990 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",134 298 km,Kaunas,https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-visureigis-krosoveris-2022-dyzelinas-29967537.html
Skoda Kodiaq,2021-06,Visureigis / Krosoveris,27 490 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",110 966 km,Vilnius,https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-visureigis-krosoveris-2021-dyzelinas-29673709.html
Skoda Kodiaq,2022-06,Visureigis / Krosoveris,27 000 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",166 000 km,Vilnius,https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-visureigis-krosoveris-2022-dyzelinas-29471328.html
Skoda Kodiaq,2022-07,Visureigis / Krosoveris,27 225 €,Benzinas,Automatinė,"1.5 l., 110 kW",190 109 km,Marijampolė,https://autoplius.lt/skelbimai/skoda-kodiaq-1-5-l-visureigis-krosoveris-2022-benzinas-30014615.html
Skoda Superb,2024-06,Hečbekas,27 500 €,Benzinas,Automatinė,"1.5 l., 110 kW",55 000 km,Vilnius,https://autoplius.lt/skelbimai/skoda-superb-1-5-l-hecbekas-2024-benzinas-29562197.html
Skoda Superb,2024-05,Hečbekas,27 300 €,Benzinas,Automatinė,"1.5 l., 110 kW",52 500 km,Vilnius,https://autoplius.lt/skelbimai/skoda-superb-1-5-l-hecbekas-2024-benzinas-29374246.html
Skoda Superb,2024-06,Hečbekas,27 000 €,Benzinas,Automatinė,"1.5 l., 110 kW",53 100 km,Vilnius,https://autoplius.lt/skelbimai/skoda-superb-1-5-l-hecbekas-2024-benzinas-29911493.html
Skoda Superb,2024-06,Hečbekas,27 100 €,Benzinas,Automatinė,"1.5 l., 110 kW",53 100 km,Vilnius,https://autoplius.lt/skelbimai/skoda-superb-1-5-l-hecbekas-2024-benzinas-29911465.html
Skoda Superb,2024-06,Hečbekas,27 200 €,Benzinas,Automatinė,"1.5 l., 110 kW",49 100 km,Vilnius,https://autoplius.lt/skelbimai/skoda-superb-1-5-l-hecbekas-2024-benzinas-29875048.html
Skoda Superb,2024-01,Sedanas,27 200 €,Benzinas,Automatinė,"1.5 l., 110 kW",36 600 km,Vilnius,https://autoplius.lt/skelbimai/skoda-superb-1-5-l-sedanas-2024-benzinas-30015965.html
Skoda Kodiaq,2021-09,Visureigis / Krosoveris,27 225 €,Benzinas,Automatinė,"1.5 l., 110 kW",194 950 km,Šiauliai,https://autoplius.lt/skelbimai/skoda-kodiaq-1-5-l-visureigis-krosoveris-2021-benzinas-30033739.html
Skoda Superb,2023-12,Sedanas,27 200 €,Benzinas,Automatinė,"1.5 l., 110 kW",56 900 km,Vilnius,https://autoplius.lt/skelbimai/skoda-superb-1-5-l-sedanas-2023-benzinas-30016009.html
Skoda Superb,2020-07,Universalas,27 000 €,Benzinas / elektra,Automatinė,"1.4 l., 160 kW",57 081 km,Vilnius,https://autoplius.lt/skelbimai/skoda-superb-1-4-l-universalas-2020-benzinas-elektra-30014269.html
Skoda Kamiq,2026,Visureigis / Krosoveris,"27 340 €
31 490 €",Benzinas,Automatinė,"1.0 l., 85 kW",6 km,Kaunas,https://autoplius.lt/skelbimai/skoda-kamiq-1-0-l-visureigis-krosoveris-2026-benzinas-30059895.html
Skoda Enyaq,2023-09,Visureigis / Krosoveris,28 888 €,"Elektra, 82 kWh",Automatinė,"Elektra, 82 kWh",116 143 km,Vilnius,https://autoplius.lt/skelbimai/skoda-enyaq-82-kwh-visureigis-krosoveris-2023-elektra-30065475.html
Skoda Enyaq,2024-02,Visureigis / Krosoveris,28 900 €,"Elektra, 62 kWh",Automatinė,"Elektra, 62 kWh",28 814 km,Šiauliai,https://autoplius.lt/skelbimai/skoda-enyaq-62-kwh-visureigis-krosoveris-2024-elektra-29806685.html
Skoda Superb,2020,Universalas,28 013 €,Benzinas,Automatinė,"2.0 l., 200 kW",70 000 km,Gargždai,https://autoplius.lt/skelbimai/skoda-superb-2-0-l-universalas-2020-benzinas-29600671.html
Skoda Superb,2019-02,Universalas,28 500 €,Benzinas,Automatinė,"2.0 l., 200 kW",85 700 km,Kaunas,https://autoplius.lt/skelbimai/skoda-superb-2-0-l-universalas-2019-benzinas-29884610.html
Skoda Kodiaq,2019-06,Visureigis / Krosoveris,28 499 €,Dyzelinas,Automatinė,"2.0 l., 177 kW",230 000 km,Vilnius,https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-visureigis-krosoveris-2019-dyzelinas-29733357.html
Skoda Octavia,2022-11,Hečbekas,28 900 €,Dyzelinas,Automatinė,"2.0 l., 147 kW",90 000 km,Ukmergė,https://autoplius.lt/skelbimai/skoda-octavia-2-0-l-hecbekas-2022-dyzelinas-29989541.html
Skoda Kodiaq,2022-05,Visureigis / Krosoveris,28 100 €,Dyzelinas,Automatinė,"2.0 l., 147 kW",176 600 km,Vilnius,https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-visureigis-krosoveris-2022-dyzelinas-29457896.html
Skoda Kodiaq,2022-07,Visureigis / Krosoveris,28 100 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",146 285 km,Vilnius,https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-visureigis-krosoveris-2022-dyzelinas-29464050.html
Skoda Kodiaq,2023-04,Visureigis / Krosoveris,28 850 €,Benzinas,Automatinė,"1.5 l., 110 kW",,Marijampolė,https://autoplius.lt/skelbimai/skoda-kodiaq-1-5-l-visureigis-krosoveris-2023-benzinas-29894564.html
Skoda Karoq,2023-05,Visureigis / Krosoveris,28 000 €,Benzinas,Automatinė,"1.5 l., 110 kW",36 000 km,Vilnius,https://autoplius.lt/skelbimai/skoda-karoq-1-5-l-visureigis-krosoveris-2023-benzinas-29994973.html
Skoda Kodiaq,2022,Visureigis / Krosoveris,28 500 €,Benzinas,Automatinė,"1.5 l., 110 kW",38 000 km,Vilnius,https://autoplius.lt/skelbimai/skoda-kodiaq-1-5-l-visureigis-krosoveris-2022-benzinas-30042813.html
Skoda Enyaq,2022-06,Visureigis / Krosoveris,29 777 €,"Elektra, 82 kWh",Automatinė,"Elektra, 82 kWh",520 km,"Tukums, Latvija",https://autoplius.lt/skelbimai/skoda-enyaq-82-kwh-visureigis-krosoveris-2022-elektra-29347168.html
Skoda Enyaq,2022-05,Visureigis / Krosoveris,29 500 €,"Elektra, 82 kWh",Automatinė,"Elektra, 82 kWh",59 835 km,Šiauliai,https://autoplius.lt/skelbimai/skoda-enyaq-82-kwh-visureigis-krosoveris-2022-elektra-29985755.html
Skoda Kodiaq,2019-07,Visureigis / Krosoveris,29 500 €,Dyzelinas,Automatinė,"2.0 l., 177 kW",101 592 km,Vilnius,https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-visureigis-krosoveris-2019-dyzelinas-29501452.html
Skoda Kodiaq,2022-03,Visureigis / Krosoveris,29 990 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",83 400 km,Klaipėda,https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-visureigis-krosoveris-2022-dyzelinas-29566891.html
Skoda Kamiq,2025-11,Visureigis / Krosoveris,"29 850 €
33 390 €",Benzinas,Automatinė,"1.5 l., 110 kW",1 km,Panevėžys,https://autoplius.lt/skelbimai/skoda-kamiq-1-5-l-visureigis-krosoveris-2025-benzinas-29581853.html
Skoda Kodiaq,2023-02,Visureigis / Krosoveris,29 990 €,Benzinas,Automatinė,"1.5 l., 110 kW",81 400 km,Vilnius,https://autoplius.lt/skelbimai/skoda-kodiaq-1-5-l-visureigis-krosoveris-2023-benzinas-30069179.html
Skoda Octavia,2026,Sedanas,"29 400 €
32 810 €",Benzinas,Automatinė,"1.5 l., 110 kW",10 km,Klaipėda,https://autoplius.lt/skelbimai/skoda-octavia-1-5-l-sedanas-2026-benzinas-29916147.html
Skoda Octavia,2024-12,Hečbekas,29 400 €,Benzinas,Automatinė,"1.5 l., 110 kW",10 600 km,Vilnius,https://autoplius.lt/skelbimai/skoda-octavia-1-5-l-hecbekas-2024-benzinas-30049627.html
Skoda Superb,2023-04,Hečbekas,29 250 €,Benzinas,Automatinė,"1.5 l., 110 kW",37 814 km,Vilnius,https://autoplius.lt/skelbimai/skoda-superb-1-5-l-hecbekas-2023-benzinas-30020247.html
Skoda Octavia,2026,Hečbekas,29 000 €,Benzinas,Automatinė,"1.5 l., 110 kW",1 km,Vilnius,https://autoplius.lt/skelbimai/skoda-octavia-1-5-l-hecbekas-2026-benzinas-29981361.html
Skoda Superb,2024-07,Hečbekas,29 500 €,Benzinas,Automatinė,"1.5 l., 110 kW",44 200 km,Vilnius,https://autoplius.lt/skelbimai/skoda-superb-1-5-l-hecbekas-2024-benzinas-30034491.html
Skoda Kamiq,2026,Visureigis / Krosoveris,"29 100 €
33 390 €",Benzinas,Automatinė,"1.5 l., 110 kW",1 km,Šiauliai,https://autoplius.lt/skelbimai/skoda-kamiq-1-5-l-visureigis-krosoveris-2026-benzinas-29987181.html
Skoda Karoq,2024-02,Visureigis / Krosoveris,30 999 €,Benzinas,Automatinė,"2.0 l., 140 kW",16 975 km,Panevėžys,https://autoplius.lt/skelbimai/skoda-karoq-2-0-l-visureigis-krosoveris-2024-benzinas-29775849.html
Skoda Kodiaq,2022-02,Visureigis / Krosoveris,30 900 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",47 100 km,Vilnius,https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-visureigis-krosoveris-2022-dyzelinas-30063519.html
Skoda Karoq,2026,Visureigis / Krosoveris,"30 870 €
35 370 €",Benzinas,Automatinė,"1.5 l., 110 kW",10 km,Klaipėda,https://autoplius.lt/skelbimai/skoda-karoq-1-5-l-visureigis-krosoveris-2026-benzinas-29500278.html
Skoda Enyaq,2023-09,Visureigis / Krosoveris,31 500 €,"Elektra, 82 kWh",Automatinė,"Elektra, 82 kWh",55 796 km,Šiauliai,https://autoplius.lt/skelbimai/skoda-enyaq-82-kwh-visureigis-krosoveris-2023-elektra-29957917.html
Skoda Kodiaq,2020-09,Visureigis / Krosoveris,31 900 €,Dyzelinas,Automatinė,"2.0 l., 176 kW",99 729 km,Vilnius,https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-visureigis-krosoveris-2020-dyzelinas-29389416.html
Skoda Kodiaq,2020-12,Visureigis / Krosoveris,31 300 €,Dyzelinas,Automatinė,"2.0 l., 147 kW",,Kaunas,https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-visureigis-krosoveris-2020-dyzelinas-30014559.html
Skoda Octavia,2025,Universalas,"31 190 €
36 180 €",Dyzelinas,Automatinė,"2.0 l., 110 kW",5 km,Kaunas,https://autoplius.lt/skelbimai/skoda-octavia-2-0-l-universalas-2025-dyzelinas-29797485.html
Skoda Octavia,2024-03,Universalas,31 000 €,Benzinas,Automatinė,"1.5 l., 110 kW",13 000 km,Širvintos,https://autoplius.lt/skelbimai/skoda-octavia-1-5-l-universalas-2024-benzinas-30010625.html
Skoda Kodiaq,2024-10,Visureigis / Krosoveris,31 900 €,Benzinas,Automatinė,"1.5 l., 110 kW",53 279 km,Kaunas,https://autoplius.lt/skelbimai/skoda-kodiaq-1-5-l-visureigis-krosoveris-2024-benzinas-30014213.html
Skoda Enyaq,2023-04,Visureigis / Krosoveris,32 450 €,"Elektra, 82 kWh",Automatinė,"Elektra, 82 kWh",25 800 km,Vilnius,https://autoplius.lt/skelbimai/skoda-enyaq-82-kwh-visureigis-krosoveris-2023-elektra-30010627.html
Skoda Enyaq,2024-01,Visureigis / Krosoveris,32 300 €,Elektra,Automatinė,132 kW,11 500 km,Kaunas,https://autoplius.lt/skelbimai/skoda-enyaq-visureigis-krosoveris-2024-elektra-30020375.html
Skoda Kodiaq,2022-01,Visureigis / Krosoveris,32 800 €,Benzinas,Automatinė,"2.0 l., 180 kW",166 100 km,Klaipėda,https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-visureigis-krosoveris-2022-benzinas-29802417.html
Skoda Superb,2024-01,Universalas,32 500 €,Dyzelinas,Automatinė,"2.0 l., 147 kW",35 651 km,Kaunas,https://autoplius.lt/skelbimai/skoda-superb-2-0-l-universalas-2024-dyzelinas-29396514.html
Skoda Karoq,2025-07,Hečbekas,32 900 €,Benzinas,Automatinė,"1.5 l., 110 kW",2 500 km,Klaipėda,https://autoplius.lt/skelbimai/skoda-karoq-1-5-l-hecbekas-2025-benzinas-29836134.html
Skoda Karoq,2025,Visureigis / Krosoveris,"32 000 €
38 140 €",Benzinas,Automatinė,"1.5 l., 110 kW",4 000 km,Kaunas,https://autoplius.lt/skelbimai/skoda-karoq-1-5-l-visureigis-krosoveris-2025-benzinas-30033011.html
Skoda Octavia,2026,Universalas,"32 320 €
35 790 €",Benzinas,Automatinė,"1.5 l., 110 kW",5 km,Kaunas,https://autoplius.lt/skelbimai/skoda-octavia-1-5-l-universalas-2026-benzinas-29963193.html
Skoda Kodiaq,2022-03,Visureigis / Krosoveris,33 990 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",111 200 km,Vilnius,https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-visureigis-krosoveris-2022-dyzelinas-30072293.html
Skoda Kodiaq,2022-12,Visureigis / Krosoveris,33 750 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",138 586 km,Marijampolė,https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-visureigis-krosoveris-2022-dyzelinas-29828338.html
Skoda Karoq,2026-01,Visureigis / Krosoveris,"33 700 €
38 220 €",Benzinas,Automatinė,"1.5 l., 110 kW",1 km,Panevėžys,https://autoplius.lt/skelbimai/skoda-karoq-1-5-l-visureigis-krosoveris-2026-benzinas-30028565.html
Skoda Enyaq,2023-09,Visureigis / Krosoveris,34 500 €,"Elektra, 82 kWh",Automatinė,"Elektra, 82 kWh",34 000 km,Klaipėda,https://autoplius.lt/skelbimai/skoda-enyaq-82-kwh-visureigis-krosoveris-2023-elektra-29942779.html
Skoda Kodiaq,2022-04,Visureigis / Krosoveris,34 900 €,Benzinas,Automatinė,"2.0 l., 180 kW",38 237 km,"Tartumaa, Estija",https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-visureigis-krosoveris-2022-benzinas-29521252.html
Skoda Kodiaq,2019-12,Visureigis / Krosoveris,34 900 €,Dyzelinas,Automatinė,"2.0 l., 176 kW",57 257 km,Vilnius,https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-visureigis-krosoveris-2019-dyzelinas-28317026.html
Skoda Kodiaq,2025-05,Visureigis / Krosoveris,34 999 €,Benzinas / elektra,Automatinė,"1.5 l., 150 kW",5 678 km,Vilnius,https://autoplius.lt/skelbimai/skoda-kodiaq-1-5-l-visureigis-krosoveris-2025-benzinas-elektra-30076067.html
Skoda Octavia,2025-12,Universalas,"34 400 €
38 130 €",Benzinas,Automatinė,"1.5 l., 110 kW",1 km,Panevėžys,https://autoplius.lt/skelbimai/skoda-octavia-1-5-l-universalas-2025-benzinas-29797429.html
Skoda Karoq,2025,Visureigis / Krosoveris,"34 000 €
38 500 €",Benzinas,Automatinė,"1.5 l., 110 kW",5 km,Kaunas,https://autoplius.lt/skelbimai/skoda-karoq-1-5-l-visureigis-krosoveris-2025-benzinas-29575417.html
Skoda Octavia,2026,Universalas,"34 490 €
37 770 €",Benzinas,Automatinė,"1.5 l., 110 kW",5 km,Kaunas,https://autoplius.lt/skelbimai/skoda-octavia-1-5-l-universalas-2026-benzinas-29829208.html
Skoda Superb,2026,Hečbekas,"34 900 €
36 990 €",Benzinas / elektra,Automatinė,"1.5 l., 110 kW",1 km,Šiauliai,https://autoplius.lt/skelbimai/skoda-superb-1-5-l-hecbekas-2026-benzinas-elektra-29986305.html
Skoda Enyaq,2024-10,Visureigis / Krosoveris,35 200 €,"Elektra, 82 kWh",Automatinė,"Elektra, 82 kWh",24 151 km,Šiauliai,https://autoplius.lt/skelbimai/skoda-enyaq-82-kwh-visureigis-krosoveris-2024-elektra-30052045.html
Skoda Enyaq,2023-04,Visureigis / Krosoveris,35 999 €,"Elektra, 82 kWh",Automatinė,"Elektra, 82 kWh",59 000 km,Telšiai,https://autoplius.lt/skelbimai/skoda-enyaq-82-kwh-visureigis-krosoveris-2023-elektra-29697807.html
Skoda Enyaq,2022-06,Visureigis / Krosoveris,35 900 €,"Elektra, 82 kWh",Automatinė,"Elektra, 82 kWh",27 800 km,Vilnius,https://autoplius.lt/skelbimai/skoda-enyaq-82-kwh-visureigis-krosoveris-2022-elektra-28726123.html
Skoda Kodiaq,2024-03,Visureigis / Krosoveris,35 800 €,Benzinas,Automatinė,"2.0 l., 140 kW",33 500 km,Klaipėda,https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-visureigis-krosoveris-2024-benzinas-29604849.html
Skoda Kodiaq,2024-06,Visureigis / Krosoveris,35 800 €,Benzinas,Automatinė,"1.5 l., 110 kW",31 000 km,Vilnius,https://autoplius.lt/skelbimai/skoda-kodiaq-1-5-l-visureigis-krosoveris-2024-benzinas-29338340.html
Skoda Superb,2026,Hečbekas,"35 800 €
36 870 €",Benzinas,Automatinė,"1.5 l., 110 kW",10 km,Klaipėda,https://autoplius.lt/skelbimai/skoda-superb-1-5-l-hecbekas-2026-benzinas-29957371.html
Skoda Enyaq,2023-06,Visureigis / Krosoveris,36 900 €,"Elektra, 82 kWh",Automatinė,"Elektra, 82 kWh",52 000 km,Šiauliai,https://autoplius.lt/skelbimai/skoda-enyaq-82-kwh-visureigis-krosoveris-2023-elektra-29670161.html
Skoda Kodiaq,2023-06,Visureigis / Krosoveris,36 850 €,Benzinas,Automatinė,"2.0 l., 180 kW",59 400 km,Klaipėda,https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-visureigis-krosoveris-2023-benzinas-29874218.html
Skoda Superb,2025-07,Universalas,37 500 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",22 000 km,Vilnius,https://autoplius.lt/skelbimai/skoda-superb-2-0-l-universalas-2025-dyzelinas-30001935.html
Skoda Kodiaq,2026,Visureigis / Krosoveris,"37 900 €
39 980 €",Benzinas,Automatinė,"1.5 l., 110 kW",10 km,Klaipėda,https://autoplius.lt/skelbimai/skoda-kodiaq-1-5-l-visureigis-krosoveris-2026-benzinas-29909443.html
Skoda Superb,2025,Universalas,"38 990 €
48 910 €",Benzinas / elektra,Automatinė,"1.5 l., 150 kW",8 000 km,Kaunas,https://autoplius.lt/skelbimai/skoda-superb-1-5-l-universalas-2025-benzinas-elektra-28932017.html
Skoda Octavia,2026-01,Hečbekas,39 370 €,Benzinas,Automatinė,"2.0 l., 195 kW",3 000 km,Vilnius,https://autoplius.lt/skelbimai/skoda-octavia-2-0-l-hecbekas-2026-benzinas-29866848.html
Skoda Kodiaq,2025-09,Visureigis / Krosoveris,39 500 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",12 500 km,Vilnius,https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-visureigis-krosoveris-2025-dyzelinas-30053657.html
Skoda Kodiaq,2026,Visureigis / Krosoveris,"39 690 €
45 210 €",Benzinas / elektra,Automatinė,"1.5 l., 150 kW",5 km,Kaunas,https://autoplius.lt/skelbimai/skoda-kodiaq-1-5-l-visureigis-krosoveris-2026-benzinas-elektra-30022865.html
Skoda Elroq,2026,Visureigis / Krosoveris,"40 400 €
43 700 €","Elektra, 63 kWh",Automatinė,"Elektra, 63 kWh",1 km,Šiauliai,https://autoplius.lt/skelbimai/skoda-elroq-63-kwh-visureigis-krosoveris-2026-elektra-29986647.html
Skoda Elroq,2026,Visureigis / Krosoveris,"41 500 €
45 230 €","Elektra, 63 kWh",Automatinė,"Elektra, 63 kWh",10 km,Klaipėda,https://autoplius.lt/skelbimai/skoda-elroq-63-kwh-visureigis-krosoveris-2026-elektra-29115805.html
Skoda Superb,2025-04,Sedanas,41 900 €,Dyzelinas,Automatinė,"2.0 l., 142 kW",18 000 km,Vilnius,https://autoplius.lt/skelbimai/skoda-superb-2-0-l-sedanas-2025-dyzelinas-30063381.html
Skoda Kodiaq,2026-02,Visureigis / Krosoveris,"41 900 €
49 110 €",Benzinas / elektra,Automatinė,"1.5 l., 150 kW",1 km,Panevėžys,https://autoplius.lt/skelbimai/skoda-kodiaq-1-5-l-visureigis-krosoveris-2026-benzinas-elektra-30020951.html
Skoda Kodiaq,2026-02,Visureigis / Krosoveris,"41 900 €
48 580 €",Benzinas / elektra,Automatinė,"1.5 l., 150 kW",1 km,Panevėžys,https://autoplius.lt/skelbimai/skoda-kodiaq-1-5-l-visureigis-krosoveris-2026-benzinas-elektra-30051827.html
Skoda Kodiaq,2024-11,Visureigis / Krosoveris,41 400 €,Benzinas / elektra,Automatinė,"1.5 l., 150 kW",13 500 km,Vilnius,https://autoplius.lt/skelbimai/skoda-kodiaq-1-5-l-visureigis-krosoveris-2024-benzinas-elektra-29793449.html
